"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-31","0.00",,"50","60","39"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-01","0.00",,"55","65","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-02",,,"57","64","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-03","0.00",,"54","58",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-04","0.03",,"49","61",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-05","0.56",,"37","40",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-06","0.12",,"34","42","28"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-07","0.00",,"39","44","35"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-08","0.00",,"35","45","28"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-09","0.00",,"41","54","31"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-10","0.00",,"51","61","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-11","0.47",,"44","53","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-12","0.07",,"44","51","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-13","0.00",,"44","53","35"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-14","0.00",,"45",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-15","0.21",,"43","52","37"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-16","0.00",,"47","57","39"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-17","0.00",,"51","66","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-18","0.00",,"48","54","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-19","0.00",,"46","52","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-20","0.03",,"42","46",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-21","0.00",,"42","51","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-22","0.00",,"42","52","33"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-23","0.00",,"50","61","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-24","0.00",,"51","55",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-25","0.00",,"50","64","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-26","0.00",,"54","69",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-27","0.59","1.6","38","47","33"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-28","0.06",,"41",,"38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-02-29","0.07",,"43","54","32"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-01","0.00",,"53","63","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-02","0.00",,"60","70","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-03","0.00",,"59","67",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-04","0.61",,"47",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-05","0.46",,"43","53","35"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-06","0.00",,"45","53","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-07","0.13",,"47","50","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-08","0.02",,"42",,"40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-09","0.04",,"44","49","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-10","0.00",,"46","51","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-11","0.00",,"51","63","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-12","0.00",,"64","78","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-13",,,"55","69",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-14",,,"49","52",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-15","0.00",,"43","52","38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-16","0.00",,"44","57","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-17","0.00",,"51","65","37"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-18","0.00",,"51","64","39"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-19","0.00",,"54","67","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-20","0.00",,"57","71","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-21","0.00",,"56","71","46"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-22","0.00",,"42","45",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-23","0.00",,"34","40","28"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-24","0.39","5.5","32","34","31"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-25","0.15","1.2","35","37","31"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-26","0.00",,"44",,"37"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-27","0.00",,"51","59","46"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-28","0.00",,"52","64","39"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-29","0.00",,"55","67","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-30","0.09",,"44","52",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-03-31","0.00",,"39","47","35"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-01","0.00",,"38","45","33"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-02","0.00",,"44","54","35"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-03","0.00",,"48","61","36"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-04","0.00",,"53","66","38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-05","0.00",,"56","67","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-06","0.00",,"55","63","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-07","0.00",,"54","65","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-08","0.00",,"57","69","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-09","0.00",,"56","74",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-10","0.00",,"61","75","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-11","0.00",,"60","72","46"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-12","0.00",,"60","73","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-13","0.00",,"67","79","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-14",,,"48",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-15","0.00",,"45","55","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-16","0.00",,"54","70","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-17","0.00",,"63","79","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-18","0.00",,"68","81","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-19","0.00",,"66","81","56"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-20","0.00",,"57","72","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-21","0.00",,"53","59",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-22","0.00",,"54","67","43"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-23","0.00",,"58","69","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-24","0.00",,"59","72","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-25","0.00",,"63","79","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-26","0.00",,"55","62",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-27","0.02",,"59","73","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-28","0.00",,"68","81","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-29","0.06",,"65","74","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-04-30","0.02",,"62","74","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-01","0.00",,"61","69",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-02","0.06",,"56","59","52"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-03","0.33",,"56","63","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-04","0.00",,"56","66","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-05","0.00",,"60","75","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-06","0.49",,"54","61","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-07","0.00",,"58","69","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-08","0.00",,"59","72","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-09","0.00",,"67","81","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-10","0.00",,"71","83","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-11","0.00",,"74","83","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-12","0.00",,"64","75",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-13","0.00",,"67","83","52"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-14",,,"72","79",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-15","0.00",,"65","73","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-16","0.00",,"62","70","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-17","0.00",,"64","70","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-18","0.03",,"65","73","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-19","0.00",,"69","76","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-20","0.39",,"62","67","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-21","0.28",,"60","71","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-22","0.00",,"60","71","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-23","0.00",,"63","74","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-24","0.02",,"60","68",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-25","0.13",,"58","67","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-26","0.20",,"53","58","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-27","0.73",,"57","68","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-28","0.04",,"60","70","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-29","0.00",,"59","69","52"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-30","0.01",,"57","65","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-05-31","0.03",,"56","65","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-01","0.00",,"53","60","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-02","0.44",,"57","69",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-03","0.13",,"59","72","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-04","0.00",,"68","81","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-05","0.00",,"71","82","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-06","0.07",,"70","79","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-07","0.00",,"72","84","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-08","0.18",,"69","82",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-09","2.56",,"67","79","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-10","0.06",,"66","79",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-11","0.17",,"63","75","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-12","0.00",,"67","78","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-13","0.00",,"74","82","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-14","0.00",,"76","85","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-15","0.03",,"67","76",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-16","0.00",,"67","74","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-17","0.00",,"66","72","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-18","0.66",,"69","78","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-19","0.06",,"70","81","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-20","0.00",,"67","76",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-21","0.10",,"62","65","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-22","0.41",,"64","69","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-23","1.11",,"66","70","64"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-24","0.00",,"70","80","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-25","0.00",,"73","85","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-26","0.00",,"76","88","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-27","0.00",,"81","90","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-28","0.00",,"81","91","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-29","0.00",,"81","93",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-06-30","0.27",,"71","83","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-01","0.00",,"80","91","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-02","0.00",,"82",,"74"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-03","0.00",,"76","88","73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-04","0.07",,"74","82","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-05","0.00",,"77","87","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-06","0.00",,"78","88","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-07","0.00",,"66",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-08","0.00",,"68","78","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-09","0.00",,"72","85","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-10","0.00",,"80","91","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-11","0.00",,"82","92","75"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-12","0.00",,"65","71",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-13","0.02",,"67","76","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-14","0.00",,"67","78","56"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-15","0.00",,"71","81","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-16","0.01",,"74","82","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-17","0.00",,"65","71",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-18","0.60",,"64","72","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-19","0.07",,"64","71","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-20","0.32",,"69","80","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-21","0.00",,"75","87","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-22","0.00",,"78","89","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-23","0.00",,"77","87","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-24","0.00",,"75","85","66"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-25","0.24",,"70","79",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-26","0.07",,"70","82","64"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-27","0.07",,"75","85","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-07-28","0.00",,"78","89","66"
